location,created_at,screen_name,description,user_id,tweets_per_user,sarcasm,disease,timezone,text,posted_by,query,coordinate,tweet_id,talk_about
Veenendaal,15/04/2016 22:25,anitabrinkman,Zelfzorgcoach/ intuitief/ no-nonsense/ moeder/ondernemer/Healthy Lifestyle Stappenplan & meditatie's gratis https://t.co/CRYrfwjVtb,40950381.0,,,Fibromyalgia,Amsterdam,Sensory overload is a common problem for women with fibromyalgie https://t.co/Jpn6VxebDv,Individual,Fibromyalgia,,7.21102e+17,subject
"Russellville, AR",15/04/2016 23:13,arayburn3,"In October 2012 I was diagnosed with Rheumatoid Arthritis, Fibro and Raynauds. My goal is to bring awareness and support to those in need. #rheumatoidarthritis",47158724.0,,,Fibromyalgia,,Doing research and would like to know: What has pain taught you? #RheumatoidArthritis #fibromyalgia #chronicpain,Individual,Fibromyalgia,,7.21114e+17,subject
MADRID,16/04/2016 18:57,Aenima666,"Paciente e im-paciente con #Lupus Eritematoso Sistemico, activista-ciberactivista en #salud. Autora del blog ALEA IACTA EST. De mayor quiero ser Reumatologa.",230754936.0,,,Fibromyalgia,Amsterdam,"Leptin Tied to Bodily Pain, Predicts #Fibromyalgia Pain Levels, Researchers Say -  https://t.co/vWOuisbEHm via @fibronewstoday",Individual,Fibromyalgia,,7.21412e+17,subject
USA,16/04/2016 22:14,3tweetiebirds,3 #ME/CFS patients in one home. No test=No Treatment=No Hope Support Valid Research!,252680051.0,,,Fibromyalgia,,Not sure this is correct: Fibromyalgia now considered as a lifelong central nervous system disorder... https://t.co/Cmhr8Gi2Zv,Individual,Fibromyalgia,,7.21462e+17,subject
,16/04/2016 23:00,4janders,be yourself and be kind to others,2413733521.0,,,Fibromyalgia,,@Fibromyalgia_b @warriorscarryon why do you people use the term ~spoonie~ when referring to Fibromyalgia?,Individual,Fibromyalgia,,7.21473e+17,subject
"Carrollton, GA",16/04/2016 23:15,aleighship,no one could steer me right but mama tried,138423925.0,,,Fibromyalgia,Eastern Time (US & Canada),Fibromyalgia commercials make me so angry,Individual,Fibromyalgia,,7.21477e+17,subject
"Sheffield, UK",16/04/2016 23:53,23inertia,ecomm grad | tech writer | mum | feminist | metalhead | ale drinker | social media nut |blogger. Learning to live with fibromyalgia.  Also @femetalism.,570970086.0,,,Fibromyalgia,Amsterdam,"My favourite breakfast, that is also good for you! https://t.co/zBNAn5eg80 #Fibromyalgia #spoonie #fibrofood",Individual,Fibromyalgia,,7.21487e+17,subject
Australia,17/04/2016 02:24,zzirf,What is the meaning of life?,18254443.0,,,Fibromyalgia,Brisbane,The courts confirmed that fibromyalgia is grounds for declaring permanent disability - https://t.co/STDlJ5zOKh #fibro,Individual,Fibromyalgia,,7.21525e+17,subject
"Cleveland, Ohio",17/04/2016 04:28,AbledLife365,"I have invisible illnesses and disabilities, too many to list. I live this Life365 days a year. This is an outlet to uplift other whom live like this. Emily Ann",2645755854.0,,,Fibromyalgia,Eastern Time (US & Canada),A really simple of what Fibromyalgia illness is like... From the mighty. https://t.co/eGEWjYn5IP,Individual,Fibromyalgia,,7.21556e+17,subject
,17/04/2016 04:47,AdamsonBobby,,1205794243.0,,,Fibromyalgia,Adelaide,"Fixing seeing that fibromyalgia, fibromyalgia disabilities, introductory study being as how constrain.: hGTayJ https://t.co/ABKUrBqQBe",Individual,Fibromyalgia,,7.21561e+17,subject
,17/04/2016 07:02,4janders,be yourself and be kind to others,2413733521.0,,,Fibromyalgia,,@warriorscarryon @Fibromyalgia_b thank you for the spoonie explanation,Individual,Fibromyalgia,,7.21595e+17,subject
Colorado,17/04/2016 18:55,ApollosCreed97,Apollo's Creed and Apollo's Wing were created to help dog owners through the ordeal of cancer in their beloved pet.,353172269.0,,,Fibromyalgia,Mountain Time (US & Canada),Coping with #Fibromyalgia's best seller status is solid for #Pain Management! https://t.co/TBEQ6gy3t9 - See for yourself.,Individual,Fibromyalgia,,7.21774e+17,subject
,17/04/2016 19:36,Annamezz68,"appriciate life,animal n nature lover,love God family friends n #F4F ers NO X FOR DRAMA! Chicago fibrofighter follow my sister @nini5115",2338706617.0,,,Fibromyalgia,Central Time (US & Canada),@titina_q thank you but there is no cure for fibromyalgia and little awareness w drs.chronicpain can't b seen.but https://t.co/uQDH3m7xJb,Individual,Fibromyalgia,,7.21785e+17,subject
"North East, England",17/04/2016 22:32,AuntyListen,"Volunteer, Counselling Student, Agony Aunt to many... It's good to talk, especially over a nice cuppa and cake! M.E & Fibro, Gastroparesis, Autonomic Superhero.",932435058.0,,,Fibromyalgia,Casablanca,Apart from last paragraph citing exercise as a good treatment. This is a pretty good description of fibromyalgia. https://t.co/KaRYU0G1VQ,Individual,Fibromyalgia,,7.21829e+17,subject
southport,17/04/2016 23:09,annewilko,Freedom & Equality for all.,24925005.0,,,Fibromyalgia,London,72 Symptoms Of Fibromyalgia (you wont believe) What are yours? https://t.co/mk3Jr4swvb,Individual,Fibromyalgia,,7.21838e+17,subject
On my exercise ball,18/04/2016 02:01,_sully77_,"Muslimah first, everything else second; Primum non nocere; #Physiotherapist #cleanliving #bodysoulfood #artist #photographer @SeekersHubTO",67094940.0,,,Fibromyalgia,Quito,Ok I just clicked on the #fibromyalgia  hashtag and some of these are hilariously true https://t.co/9lVZsiTxEc,Individual,Fibromyalgia,,7.21881e+17,subject
"England, United Kingdom",18/04/2016 03:13,angelfabulousa,"fiancee & mother fighting bipolar & fibromyalgia.adrenaline junkie,runner,gym bunny & mountain biker",3241628295.0,,,Fibromyalgia,Pacific Time (US & Canada),"So proud to run my 1st 10k race in honour of my late grandad in 1hr,21 mins 52secs  #bipolar #fibromyalgia xxx https://t.co/NHxtcQBX0j",Individual,Fibromyalgia,,7.21899e+17,subject
"Ontario, Canada",18/04/2016 03:44,actionontario,"ACTION Ontario strives to be an engaged, effective voice for Ontarians living with neuropathic and other forms of chronic pain.",20776537.0,,,Fibromyalgia,Eastern Time (US & Canada),The courts confirmed that fibromyalgia is grounds for declaring permanent disability https://t.co/fE0WSkc4IZ,Individual,Fibromyalgia,,7.21907e+17,subject
Colorado,18/04/2016 06:08,ApollosCreed97,Apollo's Creed and Apollo's Wing were created to help dog owners through the ordeal of cancer in their beloved pet.,353172269.0,,,Fibromyalgia,Mountain Time (US & Canada),All Kindle books can be read on MACs as well as Kindle readers... Try reading Coping with #Fibromyalgia https://t.co/5coMeO36FL #HOT,Individual,Fibromyalgia,,7.21944e+17,subject
San Francisco,18/04/2016 11:28,Alt_NWO,"I follow the NWO and their quest for world domination and control of YOU, to expose Truth.  Also Alt news from Before It's News.",338844588.0,,,Fibromyalgia,Pacific Time (US & Canada),The Cure to Fibromyalgia Your Doctor Doesnt Want You To Know https://t.co/wroWV4ZUw3,Individual,Fibromyalgia,,7.22024e+17,subject
the road. In DC 'til 5/17/16,18/04/2016 15:05,alymaybe,"I like talking sexuality, tech, disability, gender, and autonomy- preferably at the same time. hubs= @athertonkd dog= @stellahthedog. MA Transplant. UU #spoonie",15772949.0,,,Fibromyalgia,Eastern Time (US & Canada),"Next step: connect this to very real, stress-related physical illnesses like fibromyalgia or non-epileptic seizures. https://t.co/oH8SeCQuNf",Individual,Fibromyalgia,,7.22079e+17,subject
"Burbank, CA",18/04/2016 19:23,AlexisOlerio,"Fitness Professional,Wellness & Life Coach,I focus on HEALTH. CPT w/ISSA & Master Trainer in SMR. Passionate about helping YOU better YOU! #AlexisOlerioFitness",267891662.0,,,Fibromyalgia,Pacific Time (US & Canada),#Jointpain? #Fibromyalgia? #Arthritis? Old injuries!?  This is a MUST to add to your list of... https://t.co/y0smim0ykS,Individual,Fibromyalgia,,7.22144e+17,subject
usa,18/04/2016 21:44,absforminute,The Venus Factor program is designed to work with your body shape and size to produce custom guidelines that fit with your lifestyle and current fitness level,2370429823.0,,,Fibromyalgia,Azores,Discover Fibromyalgia Relief With Midlothian Chiropractic Office https://t.co/BXkmmWG6G9,Individual,Fibromyalgia,,7.22179e+17,subject
,19/04/2016 01:28,_CWN,Brick Muffinwhistle's Chicago World News.  News no other outlet would touch without showering afterward. The leader in internet news since 1952.,54330549.0,,,Fibromyalgia,Central Time (US & Canada),@autisticfeels @lizditz @BeckyJohnson222 did it accompany  fibromyalgia or anything like that?,Individual,Fibromyalgia,,7.22235e+17,subject
,19/04/2016 01:40,androidvault1,,4470440319.0,,,Fibromyalgia,,"I suspect that what is now fibromyalgia, started off as chronic fatigue syndrome in 1988. I was.. https://t.co/dr5oow0xLY #android",Individual,Fibromyalgia,,7.22238e+17,subject
,19/04/2016 08:28,aminejabiri,"Daily tips on health,  nutrition,health & fitness,weight-loss  you build a better you!",2337353420.0,,,Fibromyalgia,Amsterdam,Learn To Discover Fibromyalgia Relief With Stockbridge GA Chiropractic Office: By Hans GerhardWith more cases ... https://t.co/eklhSL7upr,Individual,Fibromyalgia,,7.22341e+17,subject
,19/04/2016 16:47,alexdiez77,"Lcdo.CCAFYDE Colegiado: 53896 CEO en @drtrainers. Fitness , Salud. Entrenamiento Personal y Online info@healthypersonaltraining.com",898624297.0,,,Fibromyalgia,Athens,Fibromyalgia: Kyle J. Norton (Scholar)Health article writer and researcher; Over 10.000 artic... https://t.co/X95DAsbVzP via @kylejnorton,Individual,Fibromyalgia,,7.22467e+17,subject
"Pennsylvania, USA",19/04/2016 17:17,2commonsense,"Fibrofighter, Writer, Paper Crafter.",14712063.0,,,Fibromyalgia,Pacific Time (US & Canada),Watching a documentary called Living with Fibromyalgia.... https://t.co/IPE6dsPZWe,Individual,Fibromyalgia,,7.22474e+17,subject
Japan,20/04/2016 04:37,AdsilaMika,"Cooking, gardening, herbs, walking, picking flowers.Female,Vegetarian. ASD.Japanese,with other nationalities mixed in.Forever https://t.co/PZx7ztvZ02.",2820004866.0,,,Fibromyalgia,Irkutsk,"@AdsilaMika that is to say, . They think it's at least fibromyalgia, but suspect it's Lupus.  On and on.",Individual,Fibromyalgia,,7.22645e+17,subject
"Roswell, GA",20/04/2016 12:02,VSChiropractic,"My goal is education, so my patients can make informed and insightful decisions about their health care",4830580019.0,,,Fibromyalgia,,"#Fibromyalgia; for those who suffer from it, they know it's not all in their head. https://t.co/vAnLbZ0Ltk",Individual,Fibromyalgia,,7.22757e+17,subject
Brighton - England,20/04/2016 12:09,AbiBuddComms,I #write a blog about #MultipleSclerosis .Part time #writer DX with #RRMS in 2008 https://t.co/RQi8ylHPya,1066255464.0,,,Fibromyalgia,Amsterdam,"#Fibromyalgia vs. #multiplesclerosis (MS), comparing symptoms, diagnosis, and treatment https://t.co/H62ViZ7K1r",Individual,Fibromyalgia,,7.22759e+17,subject
,20/04/2016 13:01,AdamsonBobby,,1205794243.0,,,Fibromyalgia,Adelaide,"Balance so that fibromyalgia, fibromyalgia disabilities, therapy from bruise.: miQPSC https://t.co/sqGIiTGgiZ",Individual,Fibromyalgia,,7.22772e+17,subject
United States,20/04/2016 13:35,ADayInScrubs,[Featured] 100% Awesome Medical Apparel: https://t.co/RQC5omT4id,,,,Fibromyalgia,Pacific Time (US & Canada),Scientists Discover Infant Colic Actually Baby Fibromyalgia https://t.co/AnEfTo6cFX #medhumor https://t.co/b0TCQpi66j,Individual,Fibromyalgia,,7.22781e+17,subject
Scarborough Ontario,20/04/2016 17:09,aflynn33,"I'm a Daughter, Mom, Wife, Sister and Friend. Luv all the simple things in life ! I sell  YOUNIQUE MAKEUP PRODUCTS",47231437.0,,,Fibromyalgia,Quito,I liked a @YouTube video https://t.co/mnpUeE65SG I have Fibromyalgia?,Individual,Fibromyalgia,,7.22834e+17,subject
Scarborough Ontario,20/04/2016 18:28,aflynn33,"I'm a Daughter, Mom, Wife, Sister and Friend. Luv all the simple things in life ! I sell  YOUNIQUE MAKEUP PRODUCTS",47231437.0,,,Fibromyalgia,Quito,I added a video to a @YouTube playlist https://t.co/qFDtDCpSRy Fibromyalgia Breakdown (6.22.2015 - Day 197),Individual,Fibromyalgia,,7.22854e+17,subject
Liverpool,02/06/2016 22:37,anthonywalsh400,Love my family & LFC. Dislike the Tories. #endgazasiege working class,2700519166.0,,,Fibromyalgia,None,"@heatherj750 @911well nothing as bad as fibromyalgia. Sciatica, gout. Cherries r gr8 4 the gout. I like the natural remedies but",Individual,Fibromyalgia,,7.385e+17,subject
,03/06/2016 06:55,AdamsonBobby,,1205794243.0,,,Fibromyalgia,Adelaide,"Introductory study pro fibromyalgia, fibromyalgia disabilities, balance in furtherance of sorrowfulness.: XItMoP https://t.co/ABV7M12tSl",Individual,Fibromyalgia,,7.38625e+17,subject
Northern California,03/06/2016 15:40,zobrosky,Specialized Life/Biz Transformation Coach  EFT/LOA Certified     Creator of 'Purpose & Wealth by Design' 12 wk Intensive,19728267.0,,,Fibromyalgia,Pacific Time (US & Canada),"Your host of The Fibro Fix Summit, Dr. David M. Brady, is an internationally recognized expert in fibromyalgia... https://t.co/JW3gyx3eCb",Individual,Fibromyalgia,,7.38757e+17,subject
Bulgaria,03/06/2016 19:06,voynmusic,"First Class Composer  Producer  Sound Engineer    Making Pop, Dance and Film Music  Contact: iamvoyn@gmail.com",2827923506.0,,,Fibromyalgia,Sofia,"In fibromyalgia patients, music therapy can reduce pain, depression, anxiety, and improve sleep https://t.co/t0UJs0PcYT",Individual,Fibromyalgia,,7.38809e+17,subject
"Methuen, MA / Newington NH",03/06/2016 22:01,ActivMed,Research trial offices with local area physicians.  Founded  in 1994 we have completed over 650 clinical research trials. Studying tomorrow's treatments today!,97031934.0,,,Fibromyalgia,Central Time (US & Canada),Doing Away with Pain: 8 #Fibromyalgia Treatments https://t.co/fLA5zZN6yv via @Healthline,Individual,Fibromyalgia,,7.38853e+17,subject
,03/06/2016 22:37,_RatchetMess,The home of all things Ratchet. Join the Revolution.,2773138940.0,,,Fibromyalgia,None,Symptoms Of Fibromyalgia That You May Not Be Aware Of And How To Control Them https://t.co/Tb8VtT8mXk,Individual,Fibromyalgia,,7.38862e+17,subject
"Austin, TX",04/06/2016 05:14,VPonder,Meerkat and Periscope early adopter. I know a little something about everything. Yoga does a mind and body good.,18042806.0,,,Fibromyalgia,Central Time (US & Canada),@NicT10 @HNXication Fibromyalgia typical woman's condition and considered a joke. Now it's believe 2b associated w trauma 1/3,Individual,Fibromyalgia,,7.38962e+17,subject
"Eugene, OR",04/06/2016 06:02,AncientRivers,"I am a shamanic practitioner and licensed acupuncturist. I provide long distance healing for people and pets, as well as ghostbusting.",18891396.0,,,Fibromyalgia,Pacific Time (US & Canada),Tai Chi May Benefit Patients With Fibromyalgia https://t.co/xv3X26yqQ3,Individual,Fibromyalgia,,7.38974e+17,subject
"Russellville, AR",04/06/2016 07:38,arayburn3,"In October 2012 I was diagnosed with #RheumatoidArthritis, #Fibromyalgia and Raynauds. My goal is to bring awareness and support to those in need. #chronicpain",47158724.0,,,Fibromyalgia,None,#chronicpain #Fibromyalgia #rheumatoid #chronicillness   Tips please and thank you! https://t.co/JNvfHnpt5q,Individual,Fibromyalgia,,7.38998e+17,subject
,04/06/2016 09:16,amplifiHERmedia,Marketing+Promo designed to maintain artists independence while establishing a genuinely supportive fan base that will amplify your brand.,1941515868.0,,,Fibromyalgia,None,"In fibromyalgia patients, music therapy can reduce pain, depression, anxiety, and improve sleep https://t.co/3HLzBcS150",Individual,Fibromyalgia,,7.39023e+17,subject
"Valley Stream, NY, USA",04/06/2016 10:42,alfredaupton16,"Alfreda Upton is an American surgeon, health researcher and  consultant.She done her M.D from Harvard University of USA.  She lives in NewYork.",7.20946e+17,,,Fibromyalgia,Pacific Time (US & Canada),Read How Can You Battle From #Fibromyalgia and Knee Pain - https://t.co/qcKFd1pJj0,Individual,Fibromyalgia Pain,,7.39045e+17,subject
"Upstate, NY",06/06/2016 00:29,AboutPTguide,"Physical therapist, private practice owner. Physical Therapy Expert at https://t.co/mlyBFRJj1i. All my own thoughts.",346307729.0,,,Fibromyalgia,Eastern Time (US & Canada),"If it's fun, I'm in: https://t.co/UTAsssJaq9 via @AdrienneDellwo",Individual,Fibromyalgia,,7.39615e+17,subject
Bed,06/06/2016 07:20,aBodyofHope,"Fighting war with gravity #goingvertical.  11 yrs CRPS, 5 yr Migraine, POTS, etc.  God can use ANYTHING 4 good.  Blogging from bed. Pain patient advocate.",2376042794.0,,,Fibromyalgia,Atlantic Time (Canada),Nerves in Nature: Exploration in Photography #1 https://t.co/WkyafzLLES via @aBodyofHope #Art #rsd #crps #fibro #spoonie #chroniclife,Individual,#fibro,,7.39719e+17,subject
"North East, England",06/06/2016 12:22,AuntyListen,"Volunteer, Counselling Student, Agony Aunt to many... It's good to talk, especially over a nice cuppa and cake! M.E & Fibro, Gastroparesis, Autonomic Superhero.",932435058.0,,,Fibromyalgia,Casablanca,This is what I think of #Fibro and M.E... https://t.co/sLdFtYb4bL,Individual,#fibro,,7.39795e+17,subject
,06/06/2016 14:57,AdamsonBobby,,1205794243.0,,,Fibromyalgia,Adelaide,"Excursus as representing fibromyalgia, fibromyalgia disabilities, debate forasmuch as stress of life.: bgoWzl https://t.co/NpsGWlBdNE",Individual,Fibromyalgia,,7.39834e+17,subject
